48730;Stop Sign
116907;Doing other things
102586;Doing other things
68460;Doing other things
79979;Swiping Left
92521;Doing other things
95864;Turning Hand Counterclockwise
61250;Swiping Up
45895;Turning Hand Clockwise
78611;No gesture
6822;Stop Sign
15738;Turning Hand Clockwise
16655;Swiping Left
35804;Swiping Down
121981;Swiping Left
3415;Swiping Left
39619;Turning Hand Clockwise
14759;Stop Sign
10180;Doing other things
897;No gesture
96780;Turning Hand Clockwise
135691;Swiping Left
128674;Turning Hand Clockwise
37927;Swiping Up
77778;Swiping Right
14887;Stop Sign
85472;Stop Sign
141912;Swiping Right
45659;Turning Hand Clockwise
119728;Doing other things
130531;Swiping Right
99955;Swiping Down
84725;Doing other things
126111;Doing other things
22515;No gesture
146121;Swiping Down
12671;Stop Sign
117699;Doing other things
55355;Turning Hand Clockwise
107692;Swiping Down
66651;Stop Sign
18579;Stop Sign
69401;Swiping Left
89951;Swiping Down
998;Doing other things
83467;Swiping Down
144317;Swiping Up
102655;Doing other things
46762;Swiping Left
134199;Turning Hand Counterclockwise
13125;Doing other things
107119;Swiping Up
75138;Swiping Right
20428;Doing other things
56565;Swiping Right
94418;Doing other things
78816;Doing other things
143821;Doing other things
119179;Doing other things
20916;Swiping Up
108874;Turning Hand Counterclockwise
127049;Swiping Down
133577;No gesture
81282;No gesture
125863;Turning Hand Counterclockwise
35996;Swiping Down
9847;No gesture
102345;Swiping Down
86813;Stop Sign
38515;Turning Hand Counterclockwise
103334;Stop Sign
125840;Swiping Right
29552;Stop Sign
121796;Doing other things
85114;Swiping Down
67713;Swiping Up
66213;Swiping Down
85502;Doing other things
41923;No gesture
123594;Doing other things
65398;Swiping Up
130927;No gesture
25401;Doing other things
57520;Doing other things
133368;Turning Hand Counterclockwise
80033;Turning Hand Counterclockwise
146984;Stop Sign
89480;Doing other things
77028;Doing other things
18205;No gesture
37895;Swiping Down
70699;Doing other things
97880;Swiping Right
92893;Doing other things
1436;Doing other things
96185;Swiping Up
36888;Turning Hand Counterclockwise
102044;Doing other things
23225;Swiping Down
28618;Turning Hand Counterclockwise
95675;Doing other things
58326;Turning Hand Clockwise
80799;Swiping Up
52142;Stop Sign
90543;Swiping Up
128729;Stop Sign
6454;Swiping Left
95061;No gesture
30672;Doing other things
66227;Swiping Right
51695;No gesture
62003;Doing other things
76703;Swiping Down
135771;Doing other things
90668;Swiping Left
81205;Swiping Down
87553;Swiping Down
27146;Stop Sign
80734;Stop Sign
71759;Doing other things
8563;Doing other things
84680;Doing other things
14847;Turning Hand Counterclockwise
125224;Doing other things
143130;Doing other things
125989;Doing other things
27896;Stop Sign
87126;Swiping Up
3707;Swiping Right
70927;Doing other things
6179;Doing other things
99116;Doing other things
113677;Stop Sign
134850;Stop Sign
102336;Doing other things
66172;Turning Hand Counterclockwise
109715;Swiping Up
129893;Stop Sign
143113;Turning Hand Counterclockwise
93378;Swiping Up
139980;Swiping Up
76775;Swiping Down
17445;Stop Sign
143461;Swiping Down
73294;Turning Hand Counterclockwise
42961;Doing other things
124799;Swiping Up
124245;Swiping Left
14622;Swiping Down
60083;Swiping Left
119244;Swiping Down
105053;Stop Sign
68448;Swiping Down
107864;Swiping Up
75552;Stop Sign
126383;Swiping Up
71564;No gesture
99035;No gesture
20511;Doing other things
31321;Swiping Up
134373;Swiping Right
16727;Turning Hand Counterclockwise
47438;Swiping Up
93020;Doing other things
102772;Doing other things
114311;Doing other things
16877;Doing other things
12922;Swiping Left
139470;Swiping Right
90169;Doing other things
111719;Doing other things
73320;Swiping Up
79750;Doing other things
24736;Swiping Up
46857;Doing other things
92679;Stop Sign
28741;No gesture
64797;Stop Sign
38397;Swiping Up
17661;Swiping Right
13136;Doing other things
142833;Swiping Right
55380;Doing other things
122717;No gesture
34760;Swiping Down
26634;Swiping Down
10982;Doing other things
83378;Swiping Right
29618;Turning Hand Clockwise
103392;Swiping Left
11751;Turning Hand Clockwise
30436;Swiping Up
12383;Swiping Up
141959;Doing other things
119894;No gesture
65432;Stop Sign
19892;Swiping Up
58884;Doing other things
123310;Turning Hand Counterclockwise
146966;No gesture
95786;Doing other things
118128;Turning Hand Counterclockwise
86246;Doing other things
89466;Stop Sign
140152;Stop Sign
100492;Swiping Left
55925;Swiping Down
28503;Swiping Up
38502;Stop Sign
83844;No gesture
139473;Swiping Up
115576;Turning Hand Counterclockwise
129119;Swiping Down
53831;Swiping Up
33062;No gesture
108673;Swiping Up
98389;Doing other things
16966;Doing other things
136060;Doing other things
23149;Doing other things
145309;Swiping Down
19292;Doing other things
71795;Turning Hand Clockwise
7591;Stop Sign
41824;No gesture
62523;Turning Hand Counterclockwise
80058;Doing other things
137113;Swiping Up
46358;Turning Hand Counterclockwise
350;Doing other things
17239;Swiping Up
68294;Swiping Up
52268;No gesture
128342;Swiping Down
137508;Swiping Down
35569;Swiping Down
31912;No gesture
74777;Swiping Down
28850;Swiping Left
116957;Swiping Left
22742;Swiping Right
140841;Turning Hand Counterclockwise
21511;No gesture
77525;Turning Hand Clockwise
30180;Stop Sign
43551;Stop Sign
112478;Stop Sign
88382;Doing other things
126479;Swiping Down
140113;Swiping Left
40243;Doing other things
64003;Turning Hand Clockwise
22073;Doing other things
46138;Doing other things
79763;Swiping Left
30554;Swiping Up
134115;Swiping Up
72903;Stop Sign
159;Stop Sign
142260;Swiping Down
66693;Swiping Down
93629;Swiping Down
72381;Doing other things
38442;Doing other things
16824;Swiping Up
100843;Swiping Right
118313;No gesture
90057;Doing other things
111712;No gesture
72232;Doing other things
48497;No gesture
123004;Swiping Right
45875;Doing other things
135158;Swiping Down
121702;Doing other things
92667;Stop Sign
125592;Turning Hand Clockwise
33050;Swiping Up
101159;Stop Sign
42255;Swiping Right
35382;Doing other things
131486;Swiping Right
110119;No gesture
51925;Swiping Down
113617;Doing other things
105807;Swiping Right
34496;Turning Hand Counterclockwise
139475;Swiping Up
133671;Turning Hand Counterclockwise
82543;Swiping Down
18474;Swiping Up
147746;Swiping Right
11397;Swiping Down
33658;No gesture
112366;Doing other things
35868;No gesture
9611;Swiping Left
23681;Stop Sign
99994;Doing other things
102216;Swiping Down
102133;Swiping Right
82672;Turning Hand Clockwise
138544;Swiping Down
28294;Turning Hand Clockwise
80470;Swiping Right
121002;Stop Sign
27489;Swiping Left
103992;Swiping Right
132600;Stop Sign
5658;Swiping Right
123066;Doing other things
80880;Doing other things
136308;No gesture
46098;Doing other things
42765;Swiping Up
27584;No gesture
88708;Swiping Down
92269;Swiping Left
3373;Stop Sign
34645;Stop Sign
136965;Swiping Right
147857;No gesture
11105;Turning Hand Clockwise
3376;No gesture
81720;Doing other things
81550;Stop Sign
74129;Stop Sign
69998;Doing other things
28781;Doing other things
4593;Doing other things
65778;Swiping Down
92506;Swiping Down
90042;Swiping Right
142042;Turning Hand Clockwise
116622;Doing other things
108628;Doing other things
39934;Doing other things
126457;Swiping Left
58402;Doing other things
51944;No gesture
136436;No gesture
73014;Swiping Down
49330;Swiping Left
125792;Turning Hand Clockwise
104023;Doing other things
40404;Stop Sign
92668;Turning Hand Clockwise
99270;Swiping Right
54927;Doing other things
116894;Doing other things
86738;Swiping Right
1552;Doing other things
56921;Swiping Down
58017;Doing other things
58889;Swiping Down
93704;No gesture
136911;No gesture
117859;Swiping Up
117568;Doing other things
49413;Turning Hand Counterclockwise
15693;Swiping Up
66579;Doing other things
28254;Turning Hand Clockwise
63185;Doing other things
78834;Swiping Up
26116;Stop Sign
93033;Doing other things
179;Turning Hand Counterclockwise
139308;Turning Hand Clockwise
35377;Doing other things
142455;Swiping Right
50655;Turning Hand Clockwise
97941;Swiping Right
116298;Swiping Left
18635;Doing other things
112987;Swiping Up
142569;Doing other things
139125;Turning Hand Clockwise
57158;Doing other things
120404;Swiping Left
110502;Stop Sign
71194;Swiping Down
84897;Doing other things
38508;Turning Hand Clockwise
73073;Doing other things
26566;No gesture
83841;No gesture
94873;Doing other things
90266;Swiping Right
102502;Stop Sign
92683;Turning Hand Clockwise
415;Doing other things
62938;Swiping Right
62889;Doing other things
121156;Turning Hand Clockwise
90776;No gesture
63018;No gesture
134023;Turning Hand Clockwise
82360;Turning Hand Counterclockwise
40603;Turning Hand Clockwise
48093;Swiping Right
87112;No gesture
129023;Doing other things
122100;Swiping Up
84799;Swiping Down
79905;Turning Hand Counterclockwise
4665;Doing other things
74947;Swiping Down
49469;Swiping Up
35586;Turning Hand Clockwise
80671;Turning Hand Counterclockwise
113729;Swiping Down
30870;Doing other things
105160;No gesture
42992;Stop Sign
114889;Turning Hand Clockwise
102255;Turning Hand Counterclockwise
25018;Stop Sign
69006;No gesture
33564;Turning Hand Clockwise
47993;No gesture
79929;Swiping Up
126623;Swiping Up
30700;Swiping Down
24480;Doing other things
145543;Doing other things
39789;Stop Sign
80672;Swiping Right
46606;Doing other things
43847;Turning Hand Clockwise
108100;Doing other things
104770;No gesture
100681;No gesture
30388;Swiping Up
63571;Swiping Down
44854;Doing other things
93573;Stop Sign
119561;Turning Hand Counterclockwise
124891;Doing other things
137150;No gesture
34840;Turning Hand Counterclockwise
34911;Stop Sign
28694;Swiping Down
122438;Swiping Left
52158;Swiping Down
120246;Doing other things
58216;Turning Hand Counterclockwise
34881;Turning Hand Counterclockwise
27368;Stop Sign
52542;Stop Sign
64935;Doing other things
91768;Swiping Up
46933;Swiping Right
146003;Doing other things
134920;Doing other things
115877;No gesture
145099;Swiping Up
10470;Doing other things
1388;Turning Hand Clockwise
90745;No gesture
9646;Stop Sign
87577;Turning Hand Counterclockwise
77733;Doing other things
104382;Turning Hand Clockwise
124789;Swiping Down
29193;Doing other things
69152;Swiping Up
108403;Swiping Up
125124;Turning Hand Counterclockwise
117661;Doing other things
75064;Turning Hand Counterclockwise
83498;Swiping Right
34137;Turning Hand Clockwise
124833;Turning Hand Clockwise
39644;No gesture
72547;Doing other things
129657;Swiping Down
129509;Turning Hand Clockwise
72184;No gesture
39406;Doing other things
33632;Doing other things
79173;Doing other things
41681;Stop Sign
64521;Stop Sign
131805;No gesture
88508;Doing other things
29351;Swiping Down
12823;Doing other things
72035;Turning Hand Counterclockwise
133727;Doing other things
38048;Turning Hand Counterclockwise
130077;Swiping Down
38929;Turning Hand Counterclockwise
52612;Doing other things
114656;Swiping Left
27825;Doing other things
120304;Doing other things
62936;Turning Hand Counterclockwise
67242;Stop Sign
139313;Swiping Left
147989;Swiping Left
148039;Swiping Up
51186;Turning Hand Clockwise
95106;Swiping Left
29978;Swiping Left
51766;Doing other things
117967;Swiping Right
28761;Doing other things
54382;Swiping Right
19885;Swiping Up
89654;No gesture
96043;Stop Sign
114242;Turning Hand Counterclockwise
134686;Swiping Down
112784;Doing other things
71540;Swiping Left
102260;Doing other things
95834;Swiping Left
123083;Stop Sign
94106;Doing other things
104494;Swiping Right
16870;No gesture
103301;Swiping Up
2611;Swiping Up
16652;Turning Hand Clockwise
1701;Swiping Up
74153;Swiping Left
98047;Stop Sign
24238;Turning Hand Clockwise
109890;Turning Hand Clockwise
111905;Swiping Right
25389;Stop Sign
103196;Stop Sign
105537;Stop Sign
91641;Swiping Right
67040;Swiping Left
105221;Swiping Left
79533;Doing other things
115148;Swiping Left
131093;No gesture
121832;Stop Sign
134613;Turning Hand Counterclockwise
123740;Doing other things
91102;Swiping Right
51226;Swiping Up
14293;Turning Hand Counterclockwise
117559;Swiping Down
20570;Stop Sign
134584;Doing other things
51128;Swiping Up
106986;Swiping Up
97171;Turning Hand Clockwise
97706;Turning Hand Counterclockwise
45760;Doing other things
1514;Turning Hand Counterclockwise
114945;Stop Sign
81278;Swiping Up
56215;Doing other things
84458;Swiping Down
101704;Doing other things
116306;Swiping Down
32855;Doing other things
59604;No gesture
101802;Swiping Down
104175;No gesture
40428;Swiping Left
103754;Stop Sign
58401;Swiping Down
61892;No gesture
1203;No gesture
91770;Doing other things
114214;Doing other things
97675;Swiping Right
52267;Swiping Left
72947;Swiping Down
45239;Turning Hand Counterclockwise
4516;Doing other things
114793;Swiping Up
97185;Swiping Left
139837;Doing other things
32443;Doing other things
4140;Doing other things
95680;Stop Sign
33378;Doing other things
131193;Stop Sign
42770;Turning Hand Counterclockwise
119973;No gesture
25453;Turning Hand Counterclockwise
107595;Doing other things
110883;Swiping Up
99832;Stop Sign
98782;Stop Sign
46912;Swiping Left
26965;Swiping Left
48774;Stop Sign
94719;Stop Sign
116708;Swiping Up
10763;No gesture
135397;Swiping Left
1501;No gesture
135705;Swiping Up
142040;Stop Sign
116665;Stop Sign
13710;Stop Sign
96548;Turning Hand Clockwise
147161;Doing other things
113007;No gesture
69160;Turning Hand Counterclockwise
19094;Doing other things
38490;Stop Sign
24810;Turning Hand Clockwise
36006;Turning Hand Clockwise
64489;Swiping Left
75279;Turning Hand Counterclockwise
10010;Doing other things
67793;Stop Sign
82921;Doing other things
21131;Swiping Down
103670;Turning Hand Counterclockwise
64063;Swiping Up
10453;Turning Hand Clockwise
50495;Swiping Up
115873;Doing other things
54702;Doing other things
37867;Doing other things
116776;Doing other things
42615;Stop Sign
135120;Swiping Right
71340;Turning Hand Counterclockwise
131907;No gesture
35581;Turning Hand Counterclockwise
91330;Swiping Down
54532;Swiping Down
31240;Stop Sign
13862;Doing other things
38528;Doing other things
116930;Turning Hand Counterclockwise
37595;Swiping Right
96031;Turning Hand Counterclockwise
77098;Doing other things
123792;Swiping Left
135201;Turning Hand Counterclockwise
15134;Swiping Left
36785;No gesture
71138;Doing other things
139719;Stop Sign
34985;Turning Hand Counterclockwise
39371;Doing other things
96300;Swiping Right
33096;Doing other things
134573;Swiping Right
42307;Swiping Down
77866;Doing other things
12665;Turning Hand Counterclockwise
98383;Doing other things
75958;Swiping Left
82213;Swiping Up
130814;Turning Hand Counterclockwise
105978;Swiping Left
52397;Swiping Down
742;Swiping Right
4118;Doing other things
558;Stop Sign
125014;Doing other things
120706;Turning Hand Clockwise
111083;Swiping Down
23441;Turning Hand Clockwise
87252;Turning Hand Counterclockwise
21385;Turning Hand Counterclockwise
86227;Swiping Left
59543;Doing other things
85389;Stop Sign
139549;No gesture
87663;Turning Hand Counterclockwise
58336;Doing other things
131264;Swiping Down
15919;Swiping Down
128747;Swiping Left
71159;Stop Sign
136522;Doing other things
147620;Swiping Right
53171;Swiping Down
61952;Doing other things
118930;Swiping Up
97608;Swiping Up
27168;Stop Sign
117267;Turning Hand Clockwise
89648;Swiping Up
48215;Stop Sign
23401;Doing other things
57141;Turning Hand Clockwise
103719;Turning Hand Counterclockwise
69939;Doing other things
20649;Swiping Up
40002;Swiping Left
99767;No gesture
40298;No gesture
42606;Swiping Up
139784;Swiping Down
109143;Turning Hand Counterclockwise
124939;Swiping Up
60692;Swiping Left
36091;Swiping Down
28533;No gesture
39995;Swiping Left
78822;Doing other things
46269;Turning Hand Counterclockwise
46836;Swiping Down
25202;Doing other things
104809;Swiping Left
57500;Swiping Down
145939;Swiping Down
92967;Stop Sign
10610;No gesture
5388;Stop Sign
119754;Doing other things
8884;Swiping Up
120500;Swiping Left
43;Stop Sign
83257;Doing other things
132257;Turning Hand Counterclockwise
30109;Turning Hand Clockwise
52649;Swiping Down
83454;Stop Sign
54564;Doing other things
117117;Doing other things
143309;Swiping Up
130119;Swiping Down
11586;Turning Hand Clockwise
121896;Turning Hand Clockwise
11136;Turning Hand Counterclockwise
29402;Doing other things
31737;Turning Hand Clockwise
30894;Turning Hand Counterclockwise
104546;Turning Hand Clockwise
133111;Doing other things
92435;Stop Sign
98058;Swiping Down
95548;Swiping Up
133388;Doing other things
147186;Stop Sign
134297;Stop Sign
41408;Swiping Down
119018;Doing other things
64404;No gesture
39901;Swiping Right
109270;Swiping Right
19728;No gesture
18321;Doing other things
138665;Doing other things
1710;Doing other things
85000;Swiping Right
726;Swiping Up
116689;Stop Sign
53347;Doing other things
32358;Turning Hand Counterclockwise
2135;Swiping Left
6663;Stop Sign
137419;Swiping Up
99424;Stop Sign
16817;No gesture
145153;Turning Hand Counterclockwise
121463;Doing other things
25455;Swiping Up
61833;Swiping Down
54729;Swiping Left
66497;Stop Sign
15396;Doing other things
89650;Stop Sign
123271;Swiping Down
129533;Doing other things
46680;Stop Sign
131536;Stop Sign
69852;No gesture
35254;Swiping Right
93068;Doing other things
56744;Turning Hand Counterclockwise
107650;No gesture
782;No gesture
141890;Stop Sign
118568;No gesture
122244;Stop Sign
13334;Swiping Right
113330;Swiping Down
95767;Doing other things
123250;Swiping Right
84286;Swiping Left
121385;Swiping Left
96110;Swiping Down
42029;Swiping Left
66362;No gesture
102814;Swiping Down
15284;Doing other things
71965;Doing other things
130964;Swiping Up
15299;Doing other things
76462;Swiping Down
126684;Swiping Up
83976;Swiping Down
44090;Swiping Up
1111;No gesture
139423;Swiping Up
146139;Swiping Up
89585;Stop Sign
16845;Doing other things
62490;Stop Sign
83227;Turning Hand Counterclockwise
92921;Stop Sign
87141;Swiping Left
56733;Swiping Right
33777;Swiping Right
4797;Doing other things
127363;No gesture
69717;Swiping Left
85732;Turning Hand Clockwise
94686;Doing other things
71068;Swiping Left
1460;No gesture
143674;Swiping Up
9305;Doing other things
140474;No gesture
88550;Swiping Down
132635;Swiping Up
55791;Swiping Left
65443;Stop Sign
135558;No gesture
92655;Turning Hand Counterclockwise
61259;Doing other things
587;Swiping Up
131547;Stop Sign
45579;Doing other things
81656;Swiping Up
95429;Swiping Right
72448;Swiping Right
111344;Swiping Down
7434;Doing other things
103808;Swiping Down
76372;No gesture
28625;Turning Hand Counterclockwise
29901;Swiping Up
78968;Swiping Down
144069;Swiping Down
138520;No gesture
76168;Turning Hand Clockwise
16225;Swiping Up
74907;Doing other things
55479;Stop Sign
137015;Swiping Left
113315;Swiping Up
49607;Turning Hand Clockwise
16248;Doing other things
21354;Turning Hand Counterclockwise
59153;Doing other things
111210;Swiping Left
65673;Swiping Up
66989;Doing other things
54412;Swiping Up
145835;Swiping Up
115570;Stop Sign
56068;Turning Hand Counterclockwise
53165;Doing other things
117441;Doing other things
1208;No gesture
80785;Swiping Down
118667;Swiping Right
138504;Swiping Left
105421;Swiping Down
89102;Doing other things
40223;Swiping Up
45325;Turning Hand Clockwise
129686;Doing other things
75653;Stop Sign
14017;Doing other things
14945;Doing other things
88054;Doing other things
50508;Swiping Down
93114;Doing other things
129188;Stop Sign
86643;Turning Hand Clockwise
54770;Doing other things
147666;Swiping Down
112486;Turning Hand Clockwise
86240;Turning Hand Clockwise
126416;Doing other things
129253;Doing other things
98079;Doing other things
145;Stop Sign
128772;Swiping Up
124026;Swiping Up
5122;Doing other things
46827;Swiping Left
88749;Turning Hand Counterclockwise
55703;Doing other things
93658;Turning Hand Clockwise
1347;Swiping Right
105276;Swiping Up
136625;Doing other things
121853;Swiping Left
95338;Turning Hand Counterclockwise
82841;Turning Hand Clockwise
80796;No gesture
46500;Swiping Down
111615;Turning Hand Counterclockwise
138048;No gesture
113618;Doing other things
40900;No gesture
96136;Turning Hand Clockwise
90447;Doing other things
16744;Swiping Left
90937;No gesture
117843;Swiping Down
11072;Doing other things
62629;Doing other things
62261;Swiping Up
60623;Turning Hand Clockwise
131751;Swiping Down
117702;Swiping Right
42666;Stop Sign
102763;Stop Sign
44898;Doing other things
63558;No gesture
96695;Swiping Up
102648;Swiping Left
60724;Doing other things
104046;Turning Hand Counterclockwise
88990;Swiping Down
113517;Swiping Left
102184;Swiping Left
122509;Swiping Down
87012;Swiping Up
122765;Swiping Up
57738;Turning Hand Counterclockwise
53840;Stop Sign
3910;Turning Hand Clockwise
107395;Doing other things
55010;Doing other things
59211;Swiping Down
34571;Turning Hand Counterclockwise
38248;Swiping Down
10958;Swiping Down
13982;Swiping Right
21797;Doing other things
117392;Swiping Down
103645;Swiping Right
137765;No gesture
34415;Stop Sign
120189;No gesture
91371;Swiping Right
45332;Swiping Up
27908;Turning Hand Clockwise
117996;Turning Hand Clockwise
86140;Turning Hand Clockwise
86588;Doing other things
14051;Stop Sign
3822;No gesture
60831;Swiping Down
7581;Turning Hand Clockwise
2466;Swiping Up
50971;Swiping Right
142191;No gesture
12839;Swiping Down
56890;Turning Hand Clockwise
24855;Swiping Right
132529;No gesture
53780;Swiping Up
4740;No gesture
14323;Turning Hand Clockwise
29267;Doing other things
37208;Stop Sign
47707;Doing other things
138441;No gesture
145534;Swiping Up
86665;Swiping Down
2538;Doing other things
102291;Turning Hand Clockwise
82590;Swiping Left
60633;Turning Hand Clockwise
62045;Swiping Down
35457;Turning Hand Counterclockwise
140653;Swiping Down
38216;Swiping Down
16081;Turning Hand Counterclockwise
6099;Swiping Up
136675;Doing other things
32467;Doing other things
38061;Swiping Right
57399;Doing other things
437;Turning Hand Clockwise
97771;Turning Hand Clockwise
120512;Turning Hand Counterclockwise
143755;Doing other things
41020;Swiping Left
76138;Swiping Right
851;Doing other things
8218;No gesture
47130;Swiping Right
96990;Swiping Right
82361;Doing other things
49083;Turning Hand Counterclockwise
7628;Doing other things
96036;Swiping Up
90664;Swiping Up
65869;Turning Hand Counterclockwise
19248;Swiping Up
137054;Doing other things
124557;Swiping Left
139255;Turning Hand Clockwise
91149;Stop Sign
13667;No gesture
147226;Swiping Right
54708;Doing other things
65782;Doing other things
20799;No gesture
63806;Swiping Down
36030;Turning Hand Clockwise
99097;No gesture
11402;Stop Sign
128837;Stop Sign
24761;No gesture
84759;Swiping Up
63006;Turning Hand Clockwise
104420;No gesture
52772;Swiping Right
139214;Turning Hand Clockwise
25839;No gesture
92926;Stop Sign
110860;Swiping Right
6879;Doing other things
63236;Doing other things
81142;Turning Hand Clockwise
98045;Doing other things
90344;Stop Sign
100312;Doing other things
9141;Swiping Up
43965;Doing other things
96723;Swiping Left
14976;Doing other things
131514;Doing other things
142136;Swiping Left
121344;Doing other things
113282;Turning Hand Counterclockwise
131495;Swiping Right
89089;No gesture
35184;Swiping Up
5555;Doing other things
44776;No gesture
61668;Stop Sign
78872;No gesture
104683;Doing other things
109673;Swiping Down
19547;Turning Hand Counterclockwise
111007;Swiping Left
138234;No gesture
101617;Turning Hand Counterclockwise
35992;Swiping Right
147448;Stop Sign
56748;Doing other things
123705;Swiping Up
18029;Doing other things
116006;Stop Sign
92729;Stop Sign
118492;Swiping Left
113806;Swiping Down
52652;Turning Hand Clockwise
11556;Swiping Down
51107;Swiping Up
20070;Stop Sign
99802;Doing other things
8036;Swiping Left
144457;No gesture
2841;Doing other things
87285;Stop Sign
141244;Swiping Down
32366;Swiping Up
135841;Swiping Left
37459;Swiping Right
143058;Swiping Left
71656;Swiping Left
54485;Swiping Up
26078;Swiping Up
104587;Turning Hand Clockwise
82369;Swiping Left
104549;Stop Sign
113285;Turning Hand Clockwise
5839;No gesture
101625;Swiping Right
35520;Swiping Left
22727;Doing other things
2052;Swiping Left
115738;Doing other things
95645;Stop Sign
34705;Swiping Right
59114;Swiping Right
48584;Stop Sign
17724;Swiping Down
121496;Doing other things
120442;No gesture
51191;Swiping Down
146116;Swiping Left
20694;Turning Hand Counterclockwise
123161;Doing other things
48550;Doing other things
6197;Doing other things
116694;Stop Sign
49452;Doing other things
21594;Turning Hand Clockwise
138361;Doing other things
103258;Swiping Right
54238;Swiping Up
131475;Swiping Down
81112;Doing other things
121432;Doing other things
58075;Turning Hand Counterclockwise
14539;No gesture
63066;Turning Hand Clockwise
124760;Swiping Left
88337;Stop Sign
49262;Doing other things
98744;Turning Hand Clockwise
139257;Swiping Up
43447;Doing other things
74445;Turning Hand Clockwise
13028;Doing other things
109543;Stop Sign
144650;Swiping Right
54148;Doing other things
80581;Swiping Down
2964;Swiping Left
18545;Swiping Up
138217;Swiping Right
36066;Doing other things
117355;Stop Sign
2907;Turning Hand Counterclockwise
110591;Stop Sign
11144;Turning Hand Clockwise
88485;No gesture
116307;Swiping Up
42903;Stop Sign
130472;Swiping Right
35309;Swiping Down
33434;Doing other things
16435;Turning Hand Clockwise
110423;Turning Hand Counterclockwise
59292;No gesture
117362;Swiping Right
32029;No gesture
87658;Swiping Up
9347;Swiping Up
66767;Doing other things
81845;Doing other things
5870;Swiping Up
12374;Stop Sign
102890;Swiping Left
135604;Swiping Up
7212;Swiping Left
106516;No gesture
51946;Swiping Up
110175;Swiping Up
54776;Doing other things
76064;Swiping Down
55716;Swiping Down
134790;Doing other things
39952;Doing other things
144886;Swiping Up
115149;Turning Hand Clockwise
53660;Doing other things
104111;Doing other things
119412;Swiping Right
3673;No gesture
121682;Swiping Down
124375;Doing other things
67012;Swiping Left
113050;Doing other things
115791;Swiping Up
77369;Turning Hand Clockwise
139936;Turning Hand Clockwise
77845;Swiping Right
5853;Doing other things
76328;Swiping Left
137990;Doing other things
89289;Swiping Left
103661;Doing other things
125146;Turning Hand Counterclockwise
88244;No gesture
141146;Doing other things
139831;Swiping Left
101131;Doing other things
75373;No gesture
85429;Swiping Down
129961;Swiping Up
125512;Doing other things
34984;Turning Hand Clockwise
131689;Stop Sign
83995;No gesture
56593;Turning Hand Clockwise
69640;Turning Hand Clockwise
941;No gesture
84036;Doing other things
146109;Swiping Left
124673;Stop Sign
12860;Doing other things
40961;Swiping Up
101165;Swiping Left
60428;Swiping Right
138891;Swiping Down
68778;Turning Hand Clockwise
80701;Swiping Left
62247;Stop Sign
5034;Swiping Down
145592;Swiping Left
61588;Doing other things
97110;Stop Sign
35598;Turning Hand Counterclockwise
91676;Swiping Right
23329;Swiping Down
119862;Swiping Down
34293;Swiping Right
93483;Swiping Up
127673;Swiping Right
109027;Doing other things
125128;Swiping Left
142948;Swiping Left
2227;No gesture
115390;Swiping Right
21416;Turning Hand Counterclockwise
81319;Swiping Right
140305;Doing other things
83537;Turning Hand Counterclockwise
92614;Turning Hand Counterclockwise
109154;Swiping Down
112207;No gesture
109740;Swiping Left
44935;Doing other things
128970;Stop Sign
22871;Swiping Down
12107;Swiping Down
73411;Turning Hand Clockwise
15574;Turning Hand Counterclockwise
28900;Swiping Right
141479;Stop Sign
64728;Swiping Up
2996;No gesture
36563;Doing other things
47424;Swiping Right
20378;Swiping Right
1564;Swiping Down
83084;Swiping Left
90550;Swiping Down
104177;Turning Hand Counterclockwise
65739;Doing other things
70236;Swiping Left
17726;Swiping Down
97903;Swiping Left
133696;Stop Sign
59030;Swiping Up
132917;No gesture
81084;Doing other things
56137;Doing other things
34675;Swiping Right
105751;Stop Sign
6700;No gesture
90090;Swiping Down
70600;Swiping Up
142547;Doing other things
83806;Swiping Down
23853;Doing other things
16645;Swiping Up
22203;No gesture
60371;Turning Hand Counterclockwise
78287;Swiping Down
20930;Swiping Down
60397;Turning Hand Counterclockwise
115828;Doing other things
21376;Swiping Left
25076;Swiping Right
131047;Turning Hand Counterclockwise
25573;Swiping Up
45203;Turning Hand Counterclockwise
69282;Doing other things
70016;No gesture
66452;Swiping Left
34019;Turning Hand Clockwise
102328;Turning Hand Clockwise
118421;Swiping Right
50742;Turning Hand Clockwise
127609;Stop Sign
89361;Stop Sign
108902;Swiping Up
120388;Turning Hand Counterclockwise
93761;Swiping Right
134524;Stop Sign
140836;Stop Sign
91376;Doing other things
106307;Swiping Down
56144;Doing other things
51305;Doing other things
119172;Swiping Left
78475;Doing other things
20886;Swiping Right
77145;Turning Hand Clockwise
94865;Stop Sign
143162;Stop Sign
73641;Swiping Up
121679;Doing other things
42349;No gesture
74214;Turning Hand Clockwise
35800;Doing other things
144057;Turning Hand Counterclockwise
68915;Doing other things
51395;Turning Hand Counterclockwise
111272;Turning Hand Clockwise
23023;Turning Hand Clockwise
119794;No gesture
11651;Turning Hand Clockwise
119993;Swiping Down
1700;Stop Sign
126025;Turning Hand Counterclockwise
131977;Stop Sign
121164;No gesture
16725;Swiping Right
58754;Swiping Left
119829;Swiping Up
41403;Doing other things
88160;Stop Sign
123431;Turning Hand Clockwise
129400;Swiping Left
54586;Stop Sign
16016;Doing other things
140556;Turning Hand Counterclockwise
